id,is_churned,recency_days,frequency_180d,monetary_180d,r_score,f_score,m_score,risk_points,risk_segment
881,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
679,0,0,272.0,9752.49,2.0,2.0,2.0,12.0,High
1333,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
398,0,2,322.0,21017.25,2.0,2.0,3.0,11.0,High
151,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
106,0,0,702.0,17292.79,2.0,4.0,2.0,10.0,Medium
1784,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1924,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
671,0,0,404.0,22579.1,2.0,2.0,3.0,11.0,High
1472,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
855,0,0,523.0,11357.16,2.0,3.0,2.0,11.0,High
981,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1030,0,0,477.0,16489.21,2.0,3.0,2.0,11.0,High
384,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
80,0,0,370.0,15151.47,2.0,2.0,2.0,12.0,High
1331,0,0,376.0,2242.58,2.0,2.0,1.0,13.0,High
205,0,0,450.0,20968.78,2.0,3.0,3.0,10.0,Medium
1048,0,0,354.0,26667.58,2.0,2.0,3.0,11.0,High
1801,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1490,0,0,532.0,22924.35,2.0,3.0,3.0,10.0,Medium
818,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1463,0,0,976.0,32682.44,2.0,4.0,3.0,9.0,Medium
1835,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
952,0,0,548.0,54431.17,2.0,3.0,4.0,9.0,Medium
616,0,0,445.0,19858.79,2.0,3.0,2.0,11.0,High
638,0,0,210.0,20425.68,2.0,2.0,2.0,12.0,High
1366,0,0,529.0,23964.31,2.0,3.0,3.0,10.0,Medium
443,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
336,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
611,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
973,0,0,1025.0,20382.16,2.0,4.0,2.0,10.0,Medium
632,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1918,0,0,379.0,24285.46,2.0,2.0,3.0,11.0,High
1827,0,0,640.0,44338.86,2.0,4.0,4.0,8.0,Medium
70,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
672,0,0,790.0,23453.66,2.0,4.0,3.0,9.0,Medium
1461,0,0,604.0,17981.01,2.0,3.0,2.0,11.0,High
510,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
256,0,0,610.0,24040.71,2.0,3.0,3.0,10.0,Medium
1410,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
574,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1837,0,1,456.0,26226.82,2.0,3.0,3.0,10.0,Medium
1974,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
30,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1270,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1815,0,0,487.0,25988.93,2.0,3.0,3.0,10.0,Medium
805,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
464,0,0,1394.0,100030.4,2.0,4.0,4.0,8.0,Medium
1042,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1579,0,0,418.0,15701.98,2.0,2.0,2.0,12.0,High
830,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
465,0,0,353.0,18757.22,2.0,2.0,2.0,12.0,High
1954,0,0,993.0,74257.14,2.0,4.0,4.0,8.0,Medium
959,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1049,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1925,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1088,0,0,385.0,21857.12,2.0,2.0,3.0,11.0,High
14,0,0,288.0,14741.67,2.0,2.0,2.0,12.0,High
162,0,0,357.0,33381.25,2.0,2.0,4.0,10.0,Medium
1692,0,0,1137.0,96277.02,2.0,4.0,4.0,8.0,Medium
380,0,0,537.0,16171.55,2.0,3.0,2.0,11.0,High
141,0,0,501.0,28006.89,2.0,3.0,3.0,10.0,Medium
1348,0,0,540.0,4431.51,2.0,3.0,2.0,11.0,High
1256,0,0,1034.0,35769.41,2.0,4.0,4.0,8.0,Medium
1690,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
169,0,0,427.0,5536.01,2.0,3.0,2.0,11.0,High
1955,0,0,638.0,27506.05,2.0,4.0,3.0,9.0,Medium
1807,0,0,1143.0,54484.82,2.0,4.0,4.0,8.0,Medium
102,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
257,0,0,432.0,25840.29,2.0,3.0,3.0,10.0,Medium
911,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
987,0,0,1512.0,61649.99,2.0,4.0,4.0,8.0,Medium
101,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1141,0,0,566.0,17978.92,2.0,3.0,2.0,11.0,High
1682,0,0,418.0,20131.07,2.0,2.0,2.0,12.0,High
481,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
978,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1550,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1162,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
172,0,0,268.0,16614.4,2.0,2.0,2.0,12.0,High
892,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
315,0,1,261.0,16959.31,2.0,2.0,2.0,12.0,High
1739,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
836,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
39,0,0,748.0,43087.04,2.0,4.0,4.0,8.0,Medium
155,0,0,414.0,13958.41,2.0,2.0,2.0,12.0,High
1305,0,0,479.0,26077.79,2.0,3.0,3.0,10.0,Medium
1504,0,0,412.0,19973.39,2.0,2.0,2.0,12.0,High
1105,0,0,619.0,41575.22,2.0,4.0,4.0,8.0,Medium
1761,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
215,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
948,0,0,407.0,17973.04,2.0,2.0,2.0,12.0,High
862,0,0,819.0,30064.22,2.0,4.0,3.0,9.0,Medium
1514,0,0,330.0,21719.38,2.0,2.0,3.0,11.0,High
1698,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1316,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1831,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
889,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
526,0,0,715.0,33869.72,2.0,4.0,4.0,8.0,Medium
231,0,0,534.0,24553.36,2.0,3.0,3.0,10.0,Medium
910,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
876,0,1,464.0,29153.12,2.0,3.0,3.0,10.0,Medium
1509,0,0,769.0,21952.51,2.0,4.0,3.0,9.0,Medium
1422,0,0,479.0,20680.15,2.0,3.0,3.0,10.0,Medium
1400,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
492,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1516,0,0,777.0,34222.65,2.0,4.0,4.0,8.0,Medium
1649,0,2,119.0,4250.93,2.0,1.0,2.0,13.0,High
1573,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
583,0,0,289.0,13452.69,2.0,2.0,2.0,12.0,High
1811,0,0,948.0,59660.01,2.0,4.0,4.0,8.0,Medium
1054,0,1,359.0,15589.61,2.0,2.0,2.0,12.0,High
1678,0,0,479.0,25624.06,2.0,3.0,3.0,10.0,Medium
333,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1412,0,0,704.0,44227.74,2.0,4.0,4.0,8.0,Medium
177,0,0,506.0,42728.85,2.0,3.0,4.0,9.0,Medium
390,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1577,0,1,247.0,19182.95,2.0,2.0,2.0,12.0,High
1609,0,0,393.0,26386.65,2.0,2.0,3.0,11.0,High
1762,0,0,405.0,26667.26,2.0,2.0,3.0,11.0,High
917,0,1,265.0,15634.63,2.0,2.0,2.0,12.0,High
1717,0,0,1109.0,58038.83,2.0,4.0,4.0,8.0,Medium
1355,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1668,0,0,535.0,39266.02,2.0,3.0,4.0,9.0,Medium
1293,0,0,1273.0,74695.75,2.0,4.0,4.0,8.0,Medium
1597,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
202,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
493,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
361,0,0,321.0,19068.54,2.0,2.0,2.0,12.0,High
1659,0,0,1387.0,54795.36,2.0,4.0,4.0,8.0,Medium
289,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
737,0,0,845.0,44514.06,2.0,4.0,4.0,8.0,Medium
1733,0,0,445.0,23514.64,2.0,3.0,3.0,10.0,Medium
278,0,0,796.0,69371.54,2.0,4.0,4.0,8.0,Medium
618,0,1,263.0,9315.66,2.0,2.0,2.0,12.0,High
753,0,1,368.0,15844.11,2.0,2.0,2.0,12.0,High
489,0,0,303.0,16538.9,2.0,2.0,2.0,12.0,High
90,0,0,466.0,26265.59,2.0,3.0,3.0,10.0,Medium
1264,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
18,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
376,0,0,989.0,42279.2,2.0,4.0,4.0,8.0,Medium
579,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
218,0,0,455.0,19372.69,2.0,3.0,2.0,11.0,High
1320,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
42,0,0,461.0,18839.32,2.0,3.0,2.0,11.0,High
1170,0,0,465.0,26582.09,2.0,3.0,3.0,10.0,Medium
1531,0,1,393.0,13100.69,2.0,2.0,2.0,12.0,High
1275,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
26,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1937,0,0,477.0,32709.65,2.0,3.0,4.0,9.0,Medium
1177,0,0,592.0,24403.46,2.0,3.0,3.0,10.0,Medium
1032,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
397,0,0,568.0,18871.28,2.0,3.0,2.0,11.0,High
566,0,0,959.0,37776.87,2.0,4.0,4.0,8.0,Medium
1581,0,0,963.0,23609.77,2.0,4.0,3.0,9.0,Medium
1332,0,0,418.0,21447.15,2.0,2.0,3.0,11.0,High
1648,0,0,1082.0,78924.27,2.0,4.0,4.0,8.0,Medium
17,0,0,913.0,46034.62,2.0,4.0,4.0,8.0,Medium
349,0,0,578.0,13981.06,2.0,3.0,2.0,11.0,High
1200,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
228,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
484,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1099,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1480,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1449,0,0,488.0,21198.23,2.0,3.0,3.0,10.0,Medium
1417,0,0,368.0,26639.13,2.0,2.0,3.0,11.0,High
267,0,0,202.0,8529.87,2.0,2.0,2.0,12.0,High
373,0,0,1023.0,48961.19,2.0,4.0,4.0,8.0,Medium
1772,0,0,870.0,35205.96,2.0,4.0,4.0,8.0,Medium
1418,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1774,0,0,497.0,23603.52,2.0,3.0,3.0,10.0,Medium
964,0,0,372.0,15817.98,2.0,2.0,2.0,12.0,High
72,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
6,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1527,0,0,447.0,29668.71,2.0,3.0,3.0,10.0,Medium
1433,0,0,849.0,36865.84,2.0,4.0,4.0,8.0,Medium
1785,0,0,278.0,12084.66,2.0,2.0,2.0,12.0,High
1476,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
455,0,0,438.0,34705.590000000004,2.0,3.0,4.0,9.0,Medium
1553,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
532,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1092,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1819,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
528,0,0,338.0,17129.58,2.0,2.0,2.0,12.0,High
328,0,0,431.0,32976.7,2.0,3.0,4.0,9.0,Medium
1282,0,0,500.0,23481.12,2.0,3.0,3.0,10.0,Medium
783,0,0,327.0,15633.27,2.0,2.0,2.0,12.0,High
1325,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
687,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1693,0,0,408.0,25371.1,2.0,2.0,3.0,11.0,High
1542,0,0,314.0,12160.94,2.0,2.0,2.0,12.0,High
36,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
360,0,0,746.0,25197.03,2.0,4.0,3.0,9.0,Medium
555,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
136,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
603,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1794,0,0,546.0,36331.44,2.0,3.0,4.0,9.0,Medium
329,0,0,923.0,39707.23,2.0,4.0,4.0,8.0,Medium
1181,0,0,454.0,28764.84,2.0,3.0,3.0,10.0,Medium
598,0,0,1330.0,62800.83,2.0,4.0,4.0,8.0,Medium
990,0,1,328.0,14635.89,2.0,2.0,2.0,12.0,High
1777,0,0,758.0,33618.45,2.0,4.0,4.0,8.0,Medium
998,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1872,0,1,479.0,27326.57,2.0,3.0,3.0,10.0,Medium
1743,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1000,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1708,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
799,0,0,338.0,17977.7,2.0,2.0,2.0,12.0,High
144,0,0,916.0,37682.89,2.0,4.0,4.0,8.0,Medium
781,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1572,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
793,0,0,412.0,19816.32,2.0,2.0,2.0,12.0,High
1681,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1179,0,0,291.0,19887.16,2.0,2.0,2.0,12.0,High
114,0,0,2022.0,100996.32,2.0,4.0,4.0,8.0,Medium
271,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1107,0,0,640.0,33119.06,2.0,4.0,4.0,8.0,Medium
517,0,0,327.0,10848.98,2.0,2.0,2.0,12.0,High
624,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1215,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1992,0,0,799.0,24651.38,2.0,4.0,3.0,9.0,Medium
968,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
19,0,0,173.0,3161.27,2.0,1.0,1.0,14.0,High
1605,0,0,426.0,23147.97,2.0,2.0,3.0,11.0,High
463,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1365,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
809,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
590,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1904,0,0,914.0,43178.26,2.0,4.0,4.0,8.0,Medium
545,0,0,333.0,19799.04,2.0,2.0,2.0,12.0,High
789,0,0,393.0,19675.61,2.0,2.0,2.0,12.0,High
742,0,0,474.0,31082.420000000002,2.0,3.0,3.0,10.0,Medium
612,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
536,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
523,0,0,653.0,46891.49,2.0,4.0,4.0,8.0,Medium
928,0,0,400.0,20004.58,2.0,2.0,2.0,12.0,High
1642,0,0,578.0,19820.04,2.0,3.0,2.0,11.0,High
495,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
166,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1277,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
718,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1962,0,0,595.0,33268.69,2.0,3.0,4.0,9.0,Medium
133,0,0,453.0,28546.96,2.0,3.0,3.0,10.0,Medium
682,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
795,0,0,838.0,52813.18,2.0,4.0,4.0,8.0,Medium
1849,0,0,564.0,23547.36,2.0,3.0,3.0,10.0,Medium
1732,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
167,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1496,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
853,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
237,0,1,422.0,23806.22,2.0,2.0,3.0,11.0,High
769,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
2,0,0,544.0,18662.59,2.0,3.0,2.0,11.0,High
313,0,0,460.0,19778.59,2.0,3.0,2.0,11.0,High
1624,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
958,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
989,0,0,567.0,74554.68,2.0,3.0,4.0,9.0,Medium
1562,0,0,344.0,15332.74,2.0,2.0,2.0,12.0,High
1983,0,0,546.0,30625.63,2.0,3.0,3.0,10.0,Medium
1091,0,1,358.0,20033.56,2.0,2.0,2.0,12.0,High
759,0,0,385.0,26803.96,2.0,2.0,3.0,11.0,High
779,0,0,913.0,47590.53,2.0,4.0,4.0,8.0,Medium
105,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1618,0,0,622.0,29150.39,2.0,4.0,3.0,9.0,Medium
1168,0,0,1527.0,133397.7,2.0,4.0,4.0,8.0,Medium
1237,0,0,1225.0,37294.44,2.0,4.0,4.0,8.0,Medium
699,0,0,576.0,17507.63,2.0,3.0,2.0,11.0,High
646,0,0,447.0,19495.5,2.0,3.0,2.0,11.0,High
499,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1403,0,0,892.0,59868.39,2.0,4.0,4.0,8.0,Medium
631,0,0,455.0,22863.59,2.0,3.0,3.0,10.0,Medium
1070,0,0,442.0,24559.16,2.0,3.0,3.0,10.0,Medium
291,0,0,764.0,33186.65,2.0,4.0,4.0,8.0,Medium
738,0,0,533.0,49073.08,2.0,3.0,4.0,9.0,Medium
142,0,0,621.0,36964.08,2.0,4.0,4.0,8.0,Medium
1375,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
459,0,0,351.0,20143.27,2.0,2.0,2.0,12.0,High
281,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
498,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
55,0,0,676.0,19415.15,2.0,4.0,2.0,10.0,Medium
1370,0,0,555.0,37579.39,2.0,3.0,4.0,9.0,Medium
897,0,0,383.0,12900.5,2.0,2.0,2.0,12.0,High
262,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1781,0,0,337.0,14462.3,2.0,2.0,2.0,12.0,High
457,0,0,457.0,42385.159999999996,2.0,3.0,4.0,9.0,Medium
160,0,0,567.0,22718.43,2.0,3.0,3.0,10.0,Medium
1655,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
984,0,0,626.0,42097.7,2.0,4.0,4.0,8.0,Medium
1329,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1535,0,1,425.0,18561.15,2.0,2.0,2.0,12.0,High
1220,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
833,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
295,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1434,0,0,201.0,12829.26,2.0,2.0,2.0,12.0,High
208,0,0,1565.0,111327.69,2.0,4.0,4.0,8.0,Medium
1909,0,0,1022.0,27080.48,2.0,4.0,3.0,9.0,Medium
1356,0,0,457.0,18827.25,2.0,3.0,2.0,11.0,High
265,0,1,441.0,19359.4,2.0,3.0,2.0,11.0,High
1947,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1089,0,0,448.0,29251.6,2.0,3.0,3.0,10.0,Medium
1790,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1999,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
614,0,0,589.0,21210.55,2.0,3.0,3.0,10.0,Medium
814,0,0,593.0,22628.45,2.0,3.0,3.0,10.0,Medium
175,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
305,0,0,674.0,17334.3,2.0,4.0,2.0,10.0,Medium
1225,0,0,777.0,39090.24,2.0,4.0,4.0,8.0,Medium
1405,0,0,577.0,35336.43,2.0,3.0,4.0,9.0,Medium
1478,0,0,443.0,21605.14,2.0,3.0,3.0,10.0,Medium
1920,0,0,856.0,45669.47,2.0,4.0,4.0,8.0,Medium
241,0,0,585.0,26605.11,2.0,3.0,3.0,10.0,Medium
331,0,0,254.0,16480.66,2.0,2.0,2.0,12.0,High
8,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1354,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1258,0,0,592.0,24975.89,2.0,3.0,3.0,10.0,Medium
919,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1447,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
902,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1318,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1545,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1001,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1315,0,0,642.0,18930.05,2.0,4.0,2.0,10.0,Medium
323,0,0,861.0,42507.73,2.0,4.0,4.0,8.0,Medium
625,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
979,0,0,300.0,21295.36,2.0,2.0,3.0,11.0,High
537,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1096,0,0,846.0,45071.39,2.0,4.0,4.0,8.0,Medium
1347,0,0,387.0,24962.61,2.0,2.0,3.0,11.0,High
1395,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1614,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1212,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1588,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
121,0,0,517.0,29670.14,2.0,3.0,3.0,10.0,Medium
1773,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1859,0,0,489.0,22106.51,2.0,3.0,3.0,10.0,Medium
1339,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1894,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
77,0,0,646.0,53472.26,2.0,4.0,4.0,8.0,Medium
1222,0,0,665.0,25645.28,2.0,4.0,3.0,9.0,Medium
363,0,0,266.0,3807.62,2.0,2.0,1.0,13.0,High
634,0,0,468.0,26191.92,2.0,3.0,3.0,10.0,Medium
628,0,0,410.0,42542.98,2.0,2.0,4.0,10.0,Medium
756,0,2,284.0,33103.67,2.0,2.0,4.0,10.0,Medium
971,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
111,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
312,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1627,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1359,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
174,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
420,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
488,0,0,1210.0,84135.7,2.0,4.0,4.0,8.0,Medium
7,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
863,0,0,387.0,16477.52,2.0,2.0,2.0,12.0,High
1854,0,0,505.0,38850.09,2.0,3.0,4.0,9.0,Medium
1041,0,0,406.0,19528.04,2.0,2.0,2.0,12.0,High
1616,0,0,612.0,40747.58,2.0,3.0,4.0,9.0,Medium
1805,0,0,384.0,12807.11,2.0,2.0,2.0,12.0,High
1284,0,0,365.0,23905.73,2.0,2.0,3.0,11.0,High
1735,0,0,420.0,16741.86,2.0,2.0,2.0,12.0,High
1528,0,0,1073.0,63523.34,2.0,4.0,4.0,8.0,Medium
1278,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
591,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
97,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
31,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1380,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1240,0,0,511.0,19772.38,2.0,3.0,2.0,11.0,High
932,0,0,698.0,40196.21,2.0,4.0,4.0,8.0,Medium
378,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
647,0,0,756.0,40953.11,2.0,4.0,4.0,8.0,Medium
391,0,1,318.0,22696.079999999998,2.0,2.0,3.0,11.0,High
588,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
986,0,0,548.0,18925.82,2.0,3.0,2.0,11.0,High
1944,0,0,521.0,27533.05,2.0,3.0,3.0,10.0,Medium
185,0,0,649.0,21812.25,2.0,4.0,3.0,9.0,Medium
1007,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
1110,0,18200,0.0,0.0,1.0,1.0,1.0,15.0,High
